age,cost_of_ad,device_type,gender,in_initial_launch_location,income,n_drivers,n_vehicles,prior_ins_tenure,outcome
45,0.003931154,Android,M,0,60065,2,2,8,0
19,0.004205946,Android,F,0,53739,2,1,0,0
27,0.003941719,Android,M,1,57082,1,2,2,0
40,0.004085251,Android,M,0,65849,1,1,12,0
41,0.004858695,laptop,F,0,43994,1,2,4,0
43,0.003573817,other,M,1,56557,1,1,10,1
20,0.004891629,laptop,F,0,47365,1,2,1,0
38,0.003786437,laptop,M,0,41415,2,1,9,0
58,0.004273922,laptop,M,0,61770,2,2,5,0
39,0.00533359,Android,F,0,73395,1,2,10,0
54,0.004136181,laptop,M,0,75454,1,2,2,0
44,0.003851494,Android,M,1,65080,1,2,10,1
19,0.004348785,other,F,1,35691,2,3,1,0
20,0.006560313,iPhone,F,0,33766,2,1,1,0
24,0.006683693,iPhone,F,1,35497,1,3,1,0
25,0.004675926,desktop,F,1,57118,1,1,2,0
23,0.006346788,iPhone,F,1,33329,2,1,2,0
50,0.005053459,Android,F,1,87822,2,1,12,1
18,0.004764514,other,F,1,31587,1,1,0,0
27,0.003365655,other,M,0,27911,1,1,4,0
33,0.004752303,Android,F,0,36968,2,3,1,0
17,0.005093851,desktop,F,0,43218,2,2,0,1
44,0.003648679,desktop,M,0,56994,1,2,9,0
42,0.004272812,Android,M,1,56671,2,1,9,1
44,0.004445329,other,F,0,80386,2,3,3,0
30,0.004180976,Android,M,0,40241,2,3,0,0
55,0.004250714,laptop,M,1,85278,1,1,4,0
47,0.005192209,iPhone,M,0,72402,1,3,3,0
57,0.004022562,desktop,M,0,84510,2,2,13,0
57,0.006425898,iPhone,F,1,76904,2,1,20,0
29,0.003795665,desktop,M,1,29037,2,2,5,0
50,0.005346488,other,F,1,77052,1,2,11,0
17,0.003216457,desktop,M,0,55995,1,1,0,0
27,0.006029048,iPhone,F,0,45316,2,2,0,0
52,0.005267266,iPhone,M,0,64610,1,3,11,0
27,0.004079587,Android,M,0,37090,1,1,0,0
57,0.00485368,desktop,F,1,79127,1,2,7,0
59,0.003874837,laptop,M,0,95717,2,1,17,0
29,0.005184114,iPhone,M,0,45140,1,1,6,0
26,0.005006621,laptop,F,1,62983,1,1,2,0
50,0.005379704,Android,F,0,60596,1,1,2,0
19,0.004307904,Android,F,1,22698,2,2,0,0
31,0.003897998,desktop,M,1,51249,1,2,7,0
33,0.004896357,other,F,0,39088,1,1,4,0
44,0.003886339,laptop,M,1,69921,1,3,2,0
60,0.004544154,Android,M,0,68395,2,1,12,0
33,0.003713095,laptop,,1,49506,1,2,6,0
25,0.003254509,desktop,M,0,26733,2,3,1,0
53,0.003721052,Android,M,0,57003,2,3,8,0
22,0.003314087,Android,M,0,42827,1,2,0,0
29,0.004807425,Android,F,0,32235,1,1,5,0
44,0.005913825,iPhone,M,1,83679,2,3,7,0
39,0.004098196,desktop,M,1,54483,1,1,8,1
32,0.005091661,laptop,F,1,51825,1,3,0,0
46,0.003658274,other,,1,83655,2,1,12,0
29,0.003455929,Android,M,0,32746,2,1,2,1
45,0.00523561,desktop,F,1,77994,2,2,5,0
38,0.004514976,Android,F,0,69314,1,3,11,0
27,0.004048919,other,M,0,65305,2,3,1,0
39,0.004558773,Android,F,1,64676,2,1,9,1
26,0.003612669,desktop,M,0,38016,2,1,4,1
58,0.004768703,other,F,1,84947,2,1,17,0
32,0.004242058,desktop,M,0,48101,1,3,2,0
21,0.003912166,laptop,M,1,60681,1,3,0,0
42,0.003420247,desktop,M,1,68116,2,1,6,0
37,0.003847214,other,M,0,41374,2,3,2,0
34,0.003914921,laptop,M,0,39531,1,1,0,0
31,0.004903646,iPhone,M,1,61387,1,1,4,0
53,0.003673566,desktop,M,0,87660,1,2,0,0
47,0.005300953,Android,F,0,74393,2,2,3,0
19,0.003903228,other,M,1,53453,1,2,0,0
38,0.006151377,iPhone,F,0,51099,2,1,2,0
21,0.006496501,iPhone,F,1,33991,1,2,0,0
23,0.004367217,Android,F,0,42639,2,3,3,0
28,0.003739767,Android,M,0,40886,2,2,0,0
45,0.005344296,laptop,F,1,72539,2,3,7,0
18,0.003803676,Android,M,1,29800,1,3,1,0
18,0.003691597,other,M,1,24559,1,2,1,0
44,0.004612436,laptop,F,0,56372,2,1,9,0
60,0.004907652,Android,F,0,89182,1,1,7,0
33,0.006610905,iPhone,F,0,61075,1,2,5,0
28,0.003445508,other,M,1,28706,2,3,6,0
34,0.00390782,other,M,1,70661,1,3,6,0
33,0.004982837,laptop,F,1,37143,1,1,4,0
16,0.00325137,Android,M,1,27428,2,1,0,1
33,0.004863631,desktop,F,0,64257,1,2,3,0
32,0.0036136,other,,1,38151,2,1,6,0
45,0.004532354,other,F,1,69587,1,2,6,0
44,0.005195018,other,F,1,69408,2,2,2,0
41,0.005156545,desktop,F,0,74916,2,2,5,0
52,0.004363123,other,M,0,89805,1,1,5,0
16,0.004450056,other,F,1,17339,1,2,0,0
31,0.005015888,desktop,F,1,45935,2,2,0,0
44,0.006584612,iPhone,F,1,75656,1,2,6,0
58,0.004763036,other,F,0,66889,2,1,17,0
27,0.005041097,laptop,F,1,28058,2,2,0,0
44,0.005248338,laptop,F,1,83177,1,2,10,0
18,0.003859737,laptop,M,1,37967,1,2,0,0
26,0.004103843,Android,,1,27435,1,2,2,0
56,0.006322362,iPhone,F,1,59845,1,3,14,0
51,0.004917135,laptop,F,1,52949,1,3,14,0
29,0.003764567,other,M,0,29971,1,1,4,0
53,0.003649998,laptop,M,0,85147,1,3,5,0
25,0.005207541,iPhone,M,1,30926,2,3,3,0
16,0.005690207,iPhone,F,1,26337,2,2,0,0
60,0.005292329,Android,F,0,99420,1,1,21,0
23,0.004409632,other,F,1,62243,2,2,3,0
55,0.006046234,iPhone,M,1,71938,2,3,11,0
49,0.004301723,laptop,M,0,65079,1,2,8,0
60,0.004071476,other,M,0,87150,1,3,3,0
16,0.004043028,Android,M,1,38527,2,3,0,1
49,0.004583154,Android,F,0,82489,2,1,4,0
16,0.004137327,desktop,M,0,55261,1,2,0,0
42,0.005049104,desktop,F,1,75631,2,1,0,1
18,0.005125869,other,F,0,57363,1,2,0,0
51,0.005170513,Android,F,0,52978,2,3,10,0
17,0.004258817,laptop,F,1,35062,2,1,0,0
42,0.003591491,laptop,M,0,49220,1,2,13,0
46,0.004593469,desktop,F,1,80759,1,2,1,1
17,0.004364618,other,F,0,44608,1,3,0,0
32,0.003961925,Android,M,1,44050,1,2,6,0
37,0.005168257,iPhone,M,1,46345,1,1,4,0
58,0.005518788,laptop,F,1,63899,2,1,18,1
25,0.005659473,iPhone,M,0,61131,2,2,1,0
52,0.006020769,iPhone,F,1,81416,1,2,12,0
34,0.00619486,iPhone,F,0,57064,2,2,0,0
60,0.00427967,laptop,M,1,78244,1,2,11,0
31,0.003662278,laptop,M,1,38789,2,3,2,0
52,0.004931114,laptop,F,1,78218,1,2,8,0
28,0.003884319,desktop,M,0,58382,2,1,3,1
55,0.006616948,iPhone,F,1,75343,1,2,18,0
47,0.004635786,Android,F,0,59092,1,1,12,0
42,0.005368628,other,F,0,71734,2,1,1,0
52,0.004177304,Android,M,1,91375,1,1,18,1
25,0.003764768,laptop,M,0,61436,2,1,3,0
47,0.004591418,Android,F,1,66733,1,3,0,0
32,0.004520142,laptop,F,0,53454,2,1,1,0
49,0.005019331,iPhone,M,0,49645,1,3,12,0
20,0.005156584,other,F,1,24413,1,2,0,0
35,0.003468209,laptop,M,0,54694,2,1,3,0
29,0.003881437,laptop,M,1,31173,1,2,1,0
50,0.004796851,other,F,1,58875,2,3,5,0
16,0.004496834,desktop,F,1,31304,1,3,0,1
30,0.004858699,other,F,0,47106,2,3,1,0
55,0.005429347,Android,F,1,63631,1,1,17,0
21,0.005325687,iPhone,,1,50397,2,3,0,0
42,0.005177696,laptop,F,0,52022,2,3,7,0
57,0.006190516,iPhone,F,1,73883,2,1,15,0
26,0.00561042,iPhone,M,1,46692,1,1,5,0
22,0.004293275,other,F,0,33112,2,1,1,0
38,0.004345998,desktop,M,0,49753,2,1,10,0
25,0.003443376,laptop,M,1,56737,1,3,4,1
45,0.005225062,iPhone,M,0,65349,2,1,13,1
44,0.004883931,Android,F,1,45682,1,3,6,0
50,0.003913539,Android,M,1,80830,1,1,0,1
20,0.003895077,laptop,M,0,51674,1,2,0,0
58,0.004772586,desktop,F,0,83134,2,3,11,0
32,0.003664313,laptop,M,0,32095,1,3,8,0
50,0.004218313,Android,M,0,67776,1,3,8,0
55,0.005096891,iPhone,M,1,81107,2,3,3,0
47,0.004186824,Android,M,1,47825,1,1,7,1
36,0.004509611,desktop,F,1,71778,2,1,9,0
21,0.00397718,laptop,M,0,31506,1,3,1,0
18,0.004808342,laptop,F,0,36264,2,3,1,0
60,0.003991742,laptop,M,0,69932,2,3,0,0
26,0.004466647,Android,F,1,65342,2,1,5,1
29,0.005394901,iPhone,M,0,41443,2,2,0,0
45,0.004212087,laptop,M,1,48501,1,2,14,0
43,0.004409048,desktop,M,1,45688,2,1,2,1
23,0.006410749,iPhone,F,0,36087,2,3,0,0
25,0.004803545,desktop,F,1,43066,1,2,4,0
51,0.004621438,other,F,0,58818,1,2,5,0
57,0.003883539,other,M,1,58185,2,1,4,1
54,0.004251168,other,M,1,77813,1,3,8,0
34,0.003783793,laptop,M,1,39238,1,3,3,0
20,0.003776579,laptop,M,1,35982,1,2,1,0
42,0.005246717,iPhone,M,1,58265,2,2,2,0
52,0.005093672,iPhone,M,1,77189,2,1,4,1
50,0.004505938,Android,F,1,79387,1,1,17,0
40,0.004796227,desktop,F,1,42721,2,1,3,0
31,0.003575982,desktop,M,1,59110,2,1,1,1
16,0.003218702,laptop,M,0,26807,1,1,0,0
31,0.00596808,iPhone,F,0,53214,2,1,4,0
28,0.004854478,laptop,F,1,35347,2,2,1,0
27,0.003403048,laptop,M,1,29817,1,1,3,0
45,0.004431482,Android,M,1,62914,2,2,12,0
53,0.005455729,Android,F,0,71698,2,1,9,0
30,0.00492925,laptop,F,0,52797,1,1,6,0
49,0.005356956,Android,F,0,59282,2,2,12,0
54,0.004854897,other,F,1,57429,1,1,15,0
42,0.004260356,other,M,1,69525,1,1,12,0
35,0.004107769,desktop,M,1,45109,2,1,7,0
41,0.003775166,Android,M,0,74028,1,1,5,0
20,0.00362316,desktop,M,1,25909,1,1,0,0
22,0.004281838,Android,F,1,59491,1,2,3,0
24,0.004566397,desktop,F,0,62714,2,2,1,0
44,0.005120009,Android,F,1,50361,2,1,3,0
36,0.005293576,Android,F,1,73530,1,3,1,0
21,0.004540098,other,F,1,49159,2,2,0,0
23,0.004690006,laptop,F,0,59671,2,1,2,0
51,0.005357565,desktop,F,0,82343,2,2,7,0
21,0.003235533,desktop,M,1,31744,1,1,0,0
39,0.005588603,iPhone,M,1,78564,1,2,2,0
29,0.004158577,Android,M,0,41192,2,1,0,1
24,0.004892741,other,F,1,62911,1,1,3,0
32,0.00654093,iPhone,F,0,46669,2,2,2,0
37,0.005963921,iPhone,F,0,74698,1,1,0,0
60,0.004116266,laptop,M,0,71481,2,1,7,0
34,0.003865271,other,M,0,72731,2,1,9,0
54,0.004382741,Android,M,0,75512,2,3,2,0
60,0.004168394,desktop,M,1,88601,2,1,10,1
54,0.005328602,desktop,F,0,79778,1,1,0,0
31,0.006302763,iPhone,F,0,39407,1,3,2,0
45,0.004149843,desktop,M,1,78176,1,1,14,0
18,0.004387335,other,F,1,18226,2,2,1,0
39,0.004559466,desktop,F,0,59525,2,1,9,0
48,0.004207925,desktop,M,1,67497,2,1,15,1
24,0.003407004,other,M,1,57183,1,2,2,0
45,0.004280406,laptop,M,1,73160,2,1,13,1
16,0.005543038,iPhone,M,0,42446,2,1,0,0
32,0.003635061,Android,M,1,49515,1,3,7,0
47,0.004308643,laptop,M,0,84638,1,1,15,0
33,0.004344206,desktop,F,0,53550,2,2,5,0
34,0.003471788,other,M,0,42359,2,1,3,0
30,0.005385724,iPhone,M,1,65917,1,2,2,0
50,0.005432786,Android,F,0,86856,1,3,9,0
30,0.005041313,desktop,F,1,58635,1,1,7,0
26,0.004601008,other,F,0,36591,2,1,1,0
45,0.00659296,iPhone,F,1,79462,1,1,7,1
57,0.004092157,laptop,M,1,82423,2,1,2,0
40,0.003800814,Android,M,0,64253,1,3,10,0
45,0.004073532,Android,M,1,74086,1,2,6,0
52,0.004721331,desktop,F,1,62103,1,1,14,0
23,0.004614191,laptop,F,0,28483,1,3,3,0
24,0.003924384,Android,M,0,53466,2,1,2,1
42,0.005171608,laptop,F,1,63481,2,2,5,0
38,0.005154597,iPhone,M,1,66242,1,2,7,0
16,0.005015836,Android,F,0,50796,2,2,0,0
34,0.003665096,other,M,0,50734,1,2,5,0
25,0.003861622,Android,M,0,63582,2,2,4,0
34,0.006838112,iPhone,F,0,69023,1,1,6,1
17,0.004128331,desktop,M,0,18302,2,2,0,1
42,0.005062988,Android,F,0,75599,2,1,3,0
19,0.004173119,desktop,M,0,20992,2,1,0,0
33,0.004153673,laptop,M,0,37339,2,1,6,0
46,0.006515239,iPhone,F,1,56017,2,3,10,0
23,0.004547773,laptop,F,0,42583,2,2,0,0
18,0.005153683,other,F,1,51386,2,1,1,0
16,0.003744478,laptop,M,1,38071,1,2,0,0
56,0.003830265,desktop,M,0,72447,2,1,19,0
57,0.004902124,Android,F,0,66169,1,1,19,0
33,0.004426369,Android,F,0,47900,1,2,0,0
44,0.005049662,laptop,F,1,67761,2,2,7,0
23,0.004233694,Android,F,1,36203,2,1,1,1
49,0.004596021,laptop,F,0,67117,2,3,16,0
42,0.006642572,iPhone,F,0,65631,1,1,0,0
40,0.003609787,other,M,1,73839,2,1,4,0
44,0.004653636,other,F,0,82689,1,3,2,0
57,0.005070653,laptop,F,0,92447,1,2,14,0
34,0.003962858,Android,M,0,61152,2,2,4,0
53,0.005250064,iPhone,M,0,62464,1,2,14,0
46,0.00563931,iPhone,M,0,76901,1,2,7,0
52,0.004575629,Android,F,0,81361,2,1,17,0
51,0.00413712,laptop,M,1,55626,2,2,8,0
44,0.003517394,Android,M,1,78395,2,2,9,1
50,0.004083186,other,M,0,73117,1,2,2,0
36,0.004869928,laptop,F,1,60221,1,3,4,0
54,0.005090494,laptop,F,1,71273,2,1,16,0
44,0.006338594,iPhone,F,1,75390,1,1,10,0
25,0.004277857,desktop,F,0,64493,2,3,0,0
37,0.005392995,iPhone,M,0,72390,1,3,10,0
40,0.004788024,desktop,F,0,66331,1,3,0,0
54,0.005021048,other,F,0,68381,1,1,4,0
25,0.006411353,iPhone,F,0,53616,1,2,4,0
54,0.003867904,Android,M,1,86167,1,1,13,0
48,0.00599327,iPhone,F,1,77235,1,3,11,0
47,0.00629927,iPhone,F,1,68161,1,1,3,0
56,0.004203707,other,M,0,64321,2,3,11,0
49,0.004534712,laptop,F,1,66262,1,3,8,0
39,0.004340974,Android,M,0,70679,1,1,4,0
57,0.005105754,Android,F,0,83253,1,1,6,0
44,0.004022779,laptop,M,0,46455,2,2,1,0
44,0.004672121,laptop,F,1,53314,2,3,13,0
35,0.004326327,laptop,M,1,62001,2,2,4,0
52,0.004586394,other,F,1,53418,1,1,9,0
29,0.004796032,other,F,0,61676,2,3,6,0
29,0.00389142,Android,M,0,39496,2,2,5,0
58,0.006041732,iPhone,M,0,83788,2,3,16,0
29,0.004932533,Android,F,0,48942,1,1,2,0
30,0.00384999,desktop,M,0,34520,2,1,5,1
56,0.005506734,laptop,F,1,57570,1,3,12,0
29,0.004017155,other,M,1,40579,2,2,3,0
38,0.004120724,desktop,,1,55546,2,3,7,0
55,0.004498305,other,M,0,55860,1,2,10,0
26,0.00390553,other,M,0,30705,1,3,4,0
34,0.004045233,Android,M,0,37838,2,1,6,0
32,0.003911491,other,M,0,40418,2,3,0,0
24,0.006701743,iPhone,F,1,51836,1,2,1,0
56,0.004676575,laptop,F,1,68266,1,3,12,0
28,0.005269948,other,F,1,52743,2,2,4,0
42,0.005835271,iPhone,M,1,67831,1,1,11,0
33,0.005443719,iPhone,M,0,50607,1,1,3,1
50,0.005391103,other,F,0,64464,1,1,17,0
47,0.003797398,desktop,M,1,51729,1,3,14,0
56,0.005176781,desktop,F,1,57763,2,2,9,0
29,0.005197966,other,F,0,54916,1,2,6,0
43,0.004676333,desktop,F,1,68148,2,1,8,0
24,0.005133628,laptop,F,1,48994,1,1,2,0
56,0.006910808,iPhone,F,1,80617,1,2,14,0
32,0.00432248,desktop,F,0,53192,1,2,8,0
27,0.006645005,iPhone,F,1,43765,1,2,2,0
41,0.003410794,laptop,M,1,78530,1,1,3,0
46,0.005191215,Android,F,0,70770,1,1,8,0
60,0.004957598,Android,F,0,69752,2,2,6,0
23,0.005053899,laptop,F,1,61643,2,3,3,0
29,0.003575415,Android,M,0,50117,1,1,4,0
44,0.003491768,other,M,1,56734,2,3,8,0
49,0.003575774,desktop,M,1,64938,1,3,15,0
29,0.003771381,desktop,M,0,57385,1,2,1,1
42,0.004497616,desktop,F,0,77946,1,3,12,1
45,0.003578874,laptop,M,0,64738,2,1,6,0
45,0.006606546,iPhone,F,0,82892,1,2,13,0
31,0.00484324,iPhone,M,0,57492,2,2,0,1
27,0.005179954,laptop,F,0,48963,1,1,2,0
17,0.003958261,Android,M,1,35957,1,1,0,0
17,0.003426095,desktop,M,1,21940,2,2,0,0
53,0.005378805,other,F,0,66487,1,1,7,0
49,0.006981214,iPhone,F,0,51064,1,1,1,0
30,0.004955015,desktop,F,0,39164,1,1,6,0
22,0.004943627,iPhone,M,0,35701,1,1,2,0
22,0.005016607,Android,F,0,29650,1,1,3,0
26,0.003593257,Android,M,0,44566,2,3,5,0
29,0.004718197,Android,F,1,58013,2,1,4,0
16,0.003905423,other,M,0,27394,2,2,0,0
53,0.003806728,other,,1,68892,2,1,15,0
52,0.005354608,iPhone,M,1,58036,2,1,12,0
27,0.003757925,Android,M,1,44531,2,2,0,1
40,0.004816489,laptop,F,0,67299,1,2,9,0
22,0.006417969,iPhone,F,1,60116,2,2,3,0
26,0.004926923,other,F,1,46826,2,2,5,0
37,0.005758226,iPhone,,0,73139,2,3,9,0
31,0.004413258,other,F,0,50517,1,2,2,0
46,0.003731453,other,M,0,67232,2,1,7,1
58,0.004606134,laptop,F,1,95863,2,2,7,0
22,0.003858915,Android,M,1,60681,1,3,3,0
55,0.003651506,Android,M,0,60459,1,2,16,0
48,0.004977103,desktop,F,0,49515,2,3,7,0
29,0.004065016,desktop,M,1,39882,2,1,5,1
16,0.005056237,other,F,0,52433,2,2,0,0
40,0.003798232,desktop,M,1,58708,1,3,1,0
28,0.005618329,iPhone,M,1,46217,2,2,5,0
53,0.005127848,Android,F,0,65534,2,2,6,0
45,0.004712264,desktop,F,0,82529,2,3,6,0
58,0.005647157,iPhone,M,0,77145,1,3,12,0
21,0.004538637,other,F,1,35316,1,2,0,0
54,0.004325267,other,M,0,76931,1,1,5,0
52,0.005053887,iPhone,M,0,90345,2,1,8,0
21,0.005127642,Android,F,0,52210,1,1,0,0
42,0.003701447,Android,M,1,48579,1,3,12,0
52,0.00473651,desktop,F,1,91354,1,1,15,0
20,0.004778342,desktop,F,1,38541,1,3,0,0
53,0.004059637,Android,M,0,62864,1,1,1,1
42,0.004296171,laptop,M,1,46741,2,1,11,0
54,0.006541944,iPhone,F,0,70896,2,1,6,0
37,0.006067482,iPhone,F,1,57922,2,3,3,0
43,0.003529689,laptop,M,0,81776,2,3,7,0
50,0.004290716,Android,M,1,55662,1,1,3,0
23,0.004533455,laptop,F,0,31870,1,1,0,0
45,0.005290383,Android,F,0,53684,1,1,1,0
45,0.003663127,other,M,1,84817,1,2,12,0
43,0.003617522,other,M,1,71095,2,3,4,0
20,0.003814666,desktop,,0,39769,1,3,1,0
23,0.006078351,iPhone,F,1,30796,2,1,1,0
19,0.004241399,desktop,F,0,40724,1,3,0,0
54,0.003793271,other,M,1,89905,1,3,13,0
38,0.006773421,iPhone,F,1,58439,2,1,11,0
16,0.004743749,Android,F,0,46575,2,3,0,0
54,0.004046684,other,M,1,72502,2,3,19,0
54,0.003972686,Android,M,0,76330,1,1,18,0
38,0.004231738,Android,M,1,47544,2,1,4,1
27,0.004403269,other,F,1,53490,1,3,3,0
57,0.004046411,desktop,M,1,57523,2,2,12,0
58,0.005566829,Android,F,0,58333,2,1,7,0
40,0.004276949,desktop,M,1,46724,2,1,7,1
16,0.003696299,Android,M,1,24885,1,2,0,0
16,0.005011174,iPhone,M,1,23976,1,2,0,0
58,0.006254989,iPhone,F,0,69860,1,1,4,0
25,0.003442605,other,M,1,59472,2,1,1,0
54,0.004807977,Android,F,1,90322,1,1,1,0
54,0.005207014,desktop,F,0,76742,2,1,7,0
36,0.005452049,iPhone,M,0,70774,2,2,10,0
16,0.004919171,Android,F,1,55242,1,2,0,0
49,0.005384955,laptop,F,0,50555,1,1,2,0
22,0.006591587,iPhone,F,1,43818,2,3,0,0
24,0.004039867,Android,M,0,50869,2,3,4,0
34,0.006766338,iPhone,F,0,70402,1,3,8,0
30,0.004764659,Android,F,0,44899,1,2,0,0
53,0.004461163,desktop,M,0,69422,1,3,14,0
31,0.005224967,Android,F,1,53575,1,3,5,0
39,0.005284793,laptop,F,1,76743,1,3,2,0
16,0.003519286,laptop,,1,35532,2,3,0,0
25,0.004670379,desktop,F,1,46729,2,1,3,0
31,0.003709073,Android,M,0,36439,2,2,0,1
25,0.005048841,iPhone,M,1,29529,1,2,4,0
51,0.005290353,iPhone,,0,84556,2,1,0,0
46,0.004761294,laptop,F,1,63652,1,3,9,0
47,0.004213947,laptop,M,0,62754,1,2,5,0
32,0.003400017,laptop,M,0,49950,2,1,0,0
24,0.004348012,Android,F,1,63344,2,1,3,0
50,0.004674117,Android,F,1,75177,2,2,0,0
47,0.003531434,Android,M,1,76633,1,1,11,0
29,0.004581117,laptop,F,0,68307,1,3,5,0
27,0.00349636,laptop,M,0,52354,2,1,4,0
33,0.004487932,other,F,0,62007,2,1,1,0
47,0.006377271,iPhone,F,1,52702,1,1,9,0
50,0.00638245,iPhone,F,0,76615,2,1,5,0
29,0.005541524,iPhone,M,1,52262,2,1,6,1
29,0.004070235,laptop,M,0,63841,1,1,2,0
38,0.003428749,desktop,M,0,76341,1,1,1,0
52,0.006624195,iPhone,F,0,84073,1,3,7,0
21,0.004858031,desktop,F,0,59126,1,1,2,0
43,0.006630014,iPhone,F,0,61400,1,2,6,0
20,0.003426904,desktop,M,1,29347,2,2,2,0
34,0.00549089,iPhone,M,1,59235,1,3,1,0
45,0.004891092,Android,F,1,63980,1,3,6,0
34,0.004535812,desktop,F,0,57117,1,2,4,0
55,0.004889981,other,F,0,83050,2,1,13,0
38,0.004163754,other,M,0,39736,2,3,2,0
26,0.004922181,other,F,0,52658,2,3,0,0
55,0.00552846,iPhone,M,0,80610,1,1,3,0
51,0.0038453,other,,1,64401,2,1,13,0
24,0.003395312,desktop,M,0,62389,2,1,2,1
24,0.005151615,laptop,F,1,38461,2,3,3,0
21,0.004250042,laptop,F,0,22413,1,2,0,0
31,0.004013039,laptop,M,1,46944,1,2,2,0
20,0.004051457,other,M,0,52912,2,1,2,1
40,0.004059111,laptop,M,0,72170,2,1,1,0
28,0.00419935,laptop,M,1,41782,2,2,2,0
24,0.004403667,Android,F,0,47140,1,1,3,0
43,0.004301505,other,M,1,57439,1,2,13,0
39,0.006110607,iPhone,F,0,61637,2,1,5,0
31,0.003570178,Android,M,1,57917,2,2,7,0
44,0.005227979,iPhone,M,1,81863,2,3,4,0
39,0.003395814,other,,0,59637,2,1,2,0
42,0.004278748,Android,M,0,63876,2,3,8,0
25,0.003847277,other,M,0,36752,1,2,3,0
30,0.003984815,laptop,M,1,46869,1,3,3,0
33,0.005198677,laptop,F,0,61644,1,1,4,0
58,0.005541469,iPhone,M,1,90337,1,1,9,0
60,0.00397358,other,M,0,68974,2,2,14,0
49,0.00513973,other,F,1,64084,1,3,6,0
49,0.004683068,other,F,0,64926,2,1,4,0
57,0.005287768,laptop,F,0,61196,1,3,10,0
41,0.00504014,desktop,F,1,67672,2,2,3,0
58,0.00606844,iPhone,M,0,62414,2,3,3,0
25,0.005067107,laptop,F,0,50408,2,1,1,0
50,0.004446997,other,M,0,51503,1,1,12,0
48,0.003861191,other,,0,61555,2,3,2,0
37,0.003932291,other,M,1,38574,2,3,2,0
39,0.004011632,desktop,M,1,56141,1,2,2,0
21,0.003501774,desktop,M,0,42744,1,2,0,0
23,0.004963748,laptop,F,1,57335,1,2,1,0
52,0.004791939,desktop,F,0,56026,2,2,9,0
20,0.005033638,laptop,F,1,33996,2,2,0,0
28,0.004632264,other,F,0,48953,1,2,3,0
19,0.004471832,desktop,F,0,43997,1,1,1,0
23,0.005118577,desktop,F,1,33142,2,2,0,0
58,0.003686703,other,M,0,64121,1,2,13,0
49,0.004928541,desktop,F,1,74256,2,2,15,0
53,0.005899785,iPhone,M,0,84227,1,3,2,0
36,0.004003624,Android,M,0,59366,1,2,4,0
20,0.004446914,other,F,1,44223,2,2,2,0
31,0.003969458,Android,M,0,57226,1,3,6,0
22,0.004901319,Android,F,1,26360,2,3,0,1
50,0.005314787,laptop,F,1,50281,2,2,6,0
28,0.00495877,iPhone,M,0,58279,2,1,6,0
40,0.004211006,Android,M,1,64312,1,3,1,1
19,0.004296495,laptop,F,0,46949,1,2,1,0
31,0.005696001,iPhone,M,0,39196,2,3,7,0
16,0.004079854,other,M,1,45876,1,1,0,0
23,0.005382473,iPhone,M,0,54505,2,3,1,0
40,0.003473183,desktop,M,0,49596,1,1,1,0
25,0.004138448,Android,M,1,39195,1,1,3,0
19,0.004124676,other,M,1,46996,2,3,0,0
59,0.005361881,Android,F,1,81928,2,1,13,1
41,0.003934015,desktop,M,1,65748,2,2,9,1
31,0.004471477,desktop,F,0,40983,2,2,5,0
34,0.004297188,Android,M,0,47126,2,3,7,0
27,0.004728655,Android,F,0,27870,1,1,4,1
39,0.004882842,other,F,1,60926,1,2,1,0
56,0.003956965,desktop,M,0,60537,2,1,1,0
25,0.003598649,laptop,M,1,51301,1,1,1,0
52,0.005438514,other,F,0,88458,2,3,14,0
29,0.003648157,laptop,M,0,42567,2,2,5,0
21,0.00430129,laptop,F,0,58364,2,1,1,0
32,0.003342946,other,M,1,42208,2,1,3,0
29,0.00506868,other,F,0,38584,1,2,2,0
25,0.004919811,Android,F,1,57640,2,2,1,0
34,0.006504071,iPhone,F,0,59632,1,1,8,0
21,0.003234088,desktop,M,1,59615,2,3,0,0
37,0.005099633,other,F,1,50298,1,1,6,0
57,0.005282768,other,F,0,96208,2,1,12,0
28,0.003806323,desktop,M,0,31435,1,1,4,0
54,0.005393608,laptop,F,0,74297,2,1,0,0
50,0.005043755,Android,F,0,71961,1,1,2,0
54,0.004246277,laptop,M,0,71203,1,3,1,0
56,0.004730394,desktop,F,1,81815,2,2,13,0
57,0.005589913,iPhone,M,0,85120,1,3,20,0
38,0.00345365,other,M,1,52436,2,2,5,0
21,0.005207195,iPhone,M,0,49354,1,2,2,0
28,0.005767435,iPhone,M,1,66307,2,3,4,0
35,0.004083447,laptop,M,0,61751,2,3,7,0
38,0.005070079,other,F,0,69387,1,3,6,0
22,0.006646837,iPhone,F,1,48815,2,2,1,0
43,0.004354318,other,,1,73139,1,1,2,0
27,0.005100803,other,F,0,60732,2,1,3,0
48,0.00546951,other,F,0,73898,1,3,2,0
36,0.003601837,other,M,0,74255,1,1,9,1
36,0.004824853,Android,F,0,67475,2,1,7,0
43,0.004268605,other,M,1,78982,2,3,0,0
51,0.004634798,Android,F,1,70064,1,3,2,0
44,0.005011657,other,F,0,56351,2,2,9,0
24,0.003320279,desktop,M,1,52927,2,2,4,0
23,0.004234363,desktop,F,1,25856,2,3,2,0
54,0.004487894,laptop,,0,88265,2,2,5,0
